id_tempo,id_unidade_orc,id_origem,id_especie,id_desdobramento_1,id_desdobramento_2,id_desdobramento_3,id_tipo,id_item,id_subitem,id_fonte,cd_fonte,cd_classificacao_rec,ano_particao,vr_efetivado
2236,3792,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,2167.85
2236,3812,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,164018.83000000002
2236,3737,15,2,21,374,811,586,3419,2965,25,60,2300061101000.0,2018,165759.68
2236,3792,135,138,132,180,323,426,3483,1201,25,60,7630011101000.0,2018,102.24000000000001
2236,3792,135,138,132,180,323,426,4088,807,25,60,7630011107000.0,2018,160199.51
2237,3781,6,191,118,91,60,1440,4806,1705,73,10,1321001101000.0,2018,2721393.65
2237,3731,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,48633.23
2237,3781,11,208,58,212,794,173,4959,3011,73,10,1990991108000.0,2018,19702.93
2238,3823,120,44,124,169,113,217,2831,1547,4,23,1118021303000.0,2018,0.0
2238,3723,10,139,9,148,285,741,3356,1445,4,23,1758011103001.0,2018,172632623.16
2238,3823,114,211,107,383,122,971,4075,1189,4,23,9118012303000.0,2018,0.0
2238,3822,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,165362.25
2238,3806,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,16242.68
2238,3757,11,168,154,165,607,946,4268,267,320,26,1922991199000.0,2018,36063.87
2238,3781,120,76,64,111,205,1141,3735,16,133,29,1122011101002.0,2018,1416129.38
2238,3781,137,22,52,184,541,66,4726,111,61,30,1218022101000.0,2018,11345084.16
2238,3723,10,145,173,316,484,754,3675,329,87,36,1718053101000.0,2018,24067611.92
2238,3715,112,132,23,66,214,627,3144,2290,77,42,7210041101000.0,2018,119801170.19
2238,3715,137,22,14,186,635,60,3805,2339,91,43,1210043105000.0,2018,43915.74
2238,3715,137,22,14,186,238,655,3526,117,91,43,1210044105000.0,2018,10279.79
2241,3823,134,201,129,12,622,626,3467,426,4,23,9118021303000.0,2018,0.0
2241,3801,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,23916.43
2241,3712,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,1485.5
2241,3776,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,-2684.38
2241,3812,16,145,173,110,606,773,4105,445,93,24,2418109110001.0,2018,1270095.9
2241,3781,120,76,2,266,506,7,3434,389,76,27,1121011201003.0,2018,-237.85
2241,3723,10,145,173,316,594,926,3999,2550,87,36,1718059199000.0,2018,5248212.4
2246,3865,137,22,14,26,431,322,2976,2428,25,60,1210991102003.0,2019,472374.45
2237,3746,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,6994.05
2237,3706,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,1123282.28
2237,3815,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,45399.840000000004
2237,3790,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,118351.04000000001
2237,3787,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,181671.27
2240,3781,120,44,124,169,113,216,2829,407,73,10,1118021201001.0,2018,17101033.37
2240,3781,11,131,96,418,497,1317,4634,2225,73,10,1910091101000.0,2018,57274.08
2240,3743,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2018,67879833.5
2237,3781,10,145,173,414,292,1494,4905,344,4,23,1718061101003.0,2018,3080863.42
2237,3723,10,139,9,148,285,741,3049,1445,4,23,1758011102001.0,2018,2188149.3
2237,3750,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,-64.43
2240,3715,137,22,14,186,635,60,2588,1605,91,43,1210043102000.0,2018,2005911.44
2240,3776,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2018,3685.19
2240,3773,112,132,23,176,521,419,4080,2650,40,49,7210991101005.0,2018,1116778.54
2240,3717,11,168,154,165,607,946,4268,267,85,52,1922991199000.0,2018,1684.28
2240,3770,6,191,118,91,60,1440,4806,1705,44,56,1321001101000.0,2018,10198.03
2240,3732,120,76,64,111,205,1141,3735,1530,25,60,1122011101010.0,2018,9549.07
2242,3827,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,432.0
2242,3831,11,131,96,418,497,1317,4943,3003,25,60,1910091102000.0,2018,0.0
2242,3831,11,131,96,418,497,1317,4943,3203,25,60,1910091102003.0,2018,1299513.22
2242,3750,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,-39043.62
2242,3782,10,145,173,109,606,773,3168,719,93,24,1718109111001.0,2018,-15211.210000000001
2242,3724,16,145,173,110,606,773,4103,72,93,24,2418109113001.0,2018,-484136.44
2246,3937,120,76,2,266,506,790,2834,1174,76,27,1121011101002.0,2019,656547.11
2246,3937,10,145,173,316,594,926,3999,2550,87,36,1718059199000.0,2019,0.0
2246,3899,11,168,154,165,607,946,3626,1761,87,36,1922991102000.0,2019,509.48
2246,3937,11,168,154,165,607,946,4550,1762,87,36,1922991103000.0,2019,0.0
2246,3861,137,22,14,186,537,808,3177,836,91,43,1210042101000.0,2019,39493761.41
2246,3861,137,22,14,186,238,655,3526,117,91,43,1210044105000.0,2019,12554.69
2246,3937,14,21,152,57,191,934,5051,2213,33,48,2213001101002.0,2019,0.0
2247,3952,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,6880.900000000001
2247,3911,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,7992.62
2247,3914,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2019,35603.25
2247,3873,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2019,6240808.06
2247,3914,141,158,91,47,70,724,4263,2127,25,60,1630011207000.0,2019,4092.4300000000003
2247,3913,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,20964.73
2247,3937,11,168,154,63,204,1325,4645,746,22,24,1922011101000.0,2019,1463.44
2247,3835,16,145,173,110,606,773,4351,3263,22,24,2418109120006.0,2019,521291.0
2247,3937,120,76,64,111,205,1141,3735,400,133,29,1122011101004.0,2019,102672.37
2247,3861,137,22,14,186,238,655,3817,2726,91,43,1210044104000.0,2019,1000155.78
2236,3734,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,45106.42
2236,3782,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,-9888.52
2236,3787,10,145,173,109,606,773,4351,2588,93,24,1718109120002.0,2018,25000.0
2236,3776,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2018,6156.05
2236,3773,112,132,23,176,521,419,4080,2650,40,49,7210991101005.0,2018,18945128.58
2236,3718,137,22,52,184,542,252,3200,1253,79,50,1218023102000.0,2018,1975279.03
2237,3751,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,3568089.66
2237,3764,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,0.0
2241,3719,120,76,64,111,205,1141,3735,1526,25,60,1122011101003.0,2018,2719228.18
2241,3798,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,349942.38
2241,3776,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,187.78
2241,3795,141,206,17,343,639,1005,4754,2376,25,60,1610011119000.0,2018,439.85
2240,3792,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,68998.8
2240,3792,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2018,64762.61
2240,3730,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,1094.25
2240,3732,141,193,94,312,174,162,4283,1047,25,60,1690991201000.0,2018,975.4200000000001
2240,3773,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,208829.97
2240,3787,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,0.0
2240,3814,135,120,47,13,16,634,2854,2658,25,60,7610011101000.0,2018,50000000.0
2240,3737,86,196,106,229,315,796,4678,1564,25,60,7990991106000.0,2018,3802493.0
2240,3731,135,138,132,180,323,426,4102,818,25,60,7630011104000.0,2018,180615.12
2247,3915,11,168,154,165,607,946,4268,267,69,73,1922991199000.0,2019,18549.22
2247,3906,11,168,154,165,607,946,4268,267,132,91,1922991199000.0,2019,28093.97
2238,3715,6,191,118,91,565,699,3584,1707,25,60,1321004101001.0,2018,1062.38
2238,3809,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,22807.8
2238,3814,141,206,17,343,639,71,4438,3064,25,60,1610011323002.0,2018,101322.2
2239,3769,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,507.15000000000003
2239,3776,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,36782.12
2239,3787,10,217,82,284,327,804,4859,264,96,70,1728109120001.0,2018,269192.86
2239,3814,120,76,64,41,659,697,4980,3045,136,77,1122021101000.0,2018,7953209.37
2248,3937,120,44,124,169,113,217,2829,408,73,10,1118021301002.0,2019,2226532.07
2248,3937,11,131,96,413,802,927,3075,348,73,10,1910011304999.0,2019,695745.83
2248,3937,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2019,2591329.33
2248,3937,134,201,129,12,622,626,4392,49,73,10,9118021301002.0,2019,-2226532.07
2248,3899,10,139,9,148,285,741,4891,1445,4,23,1758011108001.0,2019,5945493.16
2248,3859,121,149,176,115,519,970,2845,2288,4,23,9118012203000.0,2019,0.0
2248,3866,137,22,14,26,431,322,2693,2084,25,60,1210991109000.0,2019,129501.25
2248,3865,137,22,14,26,431,322,4817,1356,25,60,1210991110000.0,2019,46.550000000000004
2248,3918,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2019,5389.75
2248,3927,7,8,140,291,430,435,3784,449,25,60,1400001102999.0,2019,405080.09
2248,3927,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2019,24788.0
2248,3916,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,5410.28
2248,3920,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,43438.520000000004
2248,3937,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,-264.45
2248,3937,11,168,154,307,460,720,3618,1747,22,24,1922061101999.0,2019,0.0
2248,3902,16,145,173,110,606,773,4351,2176,22,24,2418109120005.0,2019,4792884.44
2248,3937,120,76,2,266,506,206,4354,759,76,27,1121011301002.0,2019,44.160000000000004
2248,3920,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2019,40509.32
2248,3904,11,168,154,165,607,946,4852,2863,64,37,1922991101000.0,2019,-68682.75
2239,3792,141,158,91,47,70,534,3935,252,25,60,1630011107000.0,2018,948276.53
2246,3937,141,206,17,343,639,1005,3844,146,73,10,1610011115000.0,2019,0.0
2246,3937,11,131,96,413,802,183,3378,2932,73,10,1910011104999.0,2019,1558245.58
2246,3937,11,168,154,63,204,1325,4645,746,73,10,1922011101000.0,2019,172562.94
2246,3927,141,206,17,343,639,1005,4739,1267,25,60,1610011129000.0,2019,157.3
2247,3937,6,181,13,25,744,1189,4411,79,73,10,1390001101000.0,2019,131665.82
2247,3937,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2019,0.0
2247,3859,11,208,58,212,794,173,4584,2915,73,10,1990991199000.0,2019,0.0
2247,3937,10,145,173,147,284,170,2750,1796,4,23,1718016101003.0,2019,7457686.53
2247,3883,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,3367080.75
2238,3807,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,3106170.75
2238,3773,141,158,91,47,70,534,3313,253,25,60,1630011108002.0,2018,577674.35
2238,3790,11,208,58,212,794,173,3053,1803,25,60,1990991102000.0,2018,1154750.0
2238,3776,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,3000.0
2238,3827,135,120,47,236,420,1360,4400,2300,25,60,7610031106000.0,2018,758.17
2239,3781,120,76,64,111,205,1327,4661,764,133,29,1122011201004.0,2018,1721.39
2239,3715,137,22,14,186,537,808,2871,85,91,43,1210042104000.0,2018,18021949.21
2239,3715,137,22,14,186,635,60,3805,2339,91,43,1210043105000.0,2018,43915.74
2246,3914,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2019,0.0
2246,3834,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2019,0.0
2246,3879,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2019,0.0
2246,3937,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2019,0.0
2246,3865,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2019,1458.73
2246,3908,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2019,0.0
2237,3823,11,131,96,413,802,183,4901,694,78,82,1910011103001.0,2018,0.0
2237,3748,11,131,96,413,802,183,4901,335,17,83,1910011103003.0,2018,252288.88
2238,3781,120,76,64,111,205,1327,3262,173,73,10,1122011299000.0,2018,450.68
2238,3781,116,162,75,179,419,978,3150,1575,73,10,7500001102002.0,2018,1264.17
2239,3776,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2018,561712.78
2239,3823,120,44,124,169,113,217,2830,1547,54,20,1118021302000.0,2018,0.0
2239,3773,11,131,96,418,497,1317,4634,2225,79,50,1910091101000.0,2018,13591.06
2239,3715,86,196,106,273,517,415,3141,42,47,58,7990011101007.0,2018,927967.4400000001
2239,3773,137,22,14,26,431,322,2976,2819,25,60,1210991102010.0,2018,52013.590000000004
2239,3760,137,22,14,26,431,322,4815,2821,25,60,1210991105003.0,2018,179251.52
2240,3724,141,206,17,343,639,1005,4754,2376,25,60,1610011119000.0,2018,49.56
2241,3762,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,2314.8
2241,3784,11,131,96,105,396,370,3084,1856,25,60,1910041103000.0,2018,1962717.65
2241,3773,11,168,154,165,607,946,4268,267,40,49,1922991199000.0,2018,1691.88
2239,3823,133,150,159,116,520,418,4077,423,4,23,9118013203000.0,2018,0.0
2241,3809,10,194,41,1,501,592,3429,1873,96,70,1738109105002.0,2018,7650.0
2241,3781,11,168,154,165,607,946,4268,267,50,71,1922991199000.0,2018,1059.05
2241,3757,6,191,118,91,60,1440,4806,1705,98,74,1321001101000.0,2018,111.69
2241,3781,11,131,96,413,802,183,4901,694,78,82,1910011103001.0,2018,1808084.07
2236,3717,141,206,17,343,639,1005,4453,2731,85,52,1610011199001.0,2018,386.90000000000003
2236,3795,6,128,36,92,159,1242,2981,1713,12,59,1349011103000.0,2018,23410.09
2236,3732,120,76,64,111,205,1140,2961,1687,25,60,1122011310000.0,2018,171628.01
2236,3792,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,6515.74
2236,3814,6,181,13,25,744,1189,4411,79,25,60,1390001101000.0,2018,191.37
2236,3809,8,11,15,28,31,1191,4707,1225,25,60,1500001101004.0,2018,78463.01
2246,3867,11,208,58,212,794,173,3359,675,25,60,1990991103000.0,2019,1159945.82
2240,3781,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,30524.48
2240,3750,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,0.0
2240,3723,11,168,154,165,607,946,3626,1761,87,36,1922991102000.0,2018,7071.650000000001
2231,3781,11,168,154,165,607,946,4268,267,4,23,1922991199000.0,2018,0.0
2231,3792,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,0.47000000000000003
2231,3822,10,145,173,109,26,1366,3932,1846,93,24,1718105101001.0,2018,439083.21
2231,3806,11,168,154,165,607,946,4268,267,93,24,1922991199000.0,2018,0.0
2231,3781,16,145,173,110,465,1081,3620,259,93,24,2418107102001.0,2018,0.0
2231,3773,112,132,23,176,521,419,4080,52,40,49,7210991101007.0,2018,39.0
2231,3814,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,0.0
2231,3746,141,206,17,154,189,575,4614,2950,25,60,1610031104000.0,2018,110.55
2231,3792,141,158,91,47,70,534,3934,629,25,60,1630011103000.0,2018,70006.67
2231,3718,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,10479.74
2231,3781,11,208,58,150,479,1483,3052,1061,65,61,1990122199000.0,2018,0.0
2231,3814,120,76,64,111,205,1327,2522,19,136,77,1122011202000.0,2018,0.0
2232,3723,10,139,9,148,285,741,4301,1445,4,23,1758011106001.0,2018,147338.23
2232,3706,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,2470.35
2232,3776,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,8963.26
2232,3795,10,145,173,109,606,773,3335,2224,93,24,1718109117004.0,2018,1000000.0
2232,3781,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,35074.72
2232,3773,137,22,14,26,431,322,2976,1704,79,50,1210991102001.0,2018,12674210.62
2232,3713,16,145,173,389,735,642,2863,73,7,57,2418991103001.0,2018,21841530.99
2232,3718,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2018,7258467.33
2232,3801,141,158,91,47,70,534,2720,2860,25,60,1630011199000.0,2018,16703.91
2232,3814,141,193,94,312,174,162,4283,1047,25,60,1690991201000.0,2018,740.72
2232,3776,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,397417.11
2232,3814,11,168,154,165,607,946,4268,267,136,77,1922991199000.0,2018,326601.04
2232,3801,6,191,118,91,60,1440,4806,1705,6,85,1321001101000.0,2018,1641448.3399999999
2233,3781,11,131,96,413,802,183,3378,2932,73,10,1910011104999.0,2018,3367966.32
2233,3823,93,124,136,20,25,46,4100,69,73,10,9910011304001.0,2018,0.0
2233,3715,137,22,14,186,238,655,4446,2349,91,43,1210044101000.0,2018,5072060.64
2233,3718,137,22,14,186,635,60,4121,484,79,50,1210043101000.0,2018,138804.58000000002
2233,3715,86,196,106,273,517,415,3141,785,47,58,7990011101001.0,2018,781853740.22
2233,3792,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2018,36382.54
2233,3787,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,7916.21
2234,3724,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,6.7
2234,3759,141,206,17,343,639,1005,3214,1636,25,60,1610011130000.0,2018,1599.82
2234,3792,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,63140.98
2234,3792,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2018,164113.25
2234,3715,137,22,14,186,635,60,3806,874,91,43,1210043106000.0,2018,3992335.0
2234,3715,137,22,14,186,238,655,3207,507,91,43,1210044106000.0,2018,931072.03
2234,3773,137,22,14,26,431,322,2976,2435,79,50,1210991102007.0,2018,6335.360000000001
2233,3776,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,8686.31
2233,3781,16,145,173,110,606,773,4351,74,93,24,2418109120009.0,2018,0.0
2233,3769,6,207,20,394,553,491,3256,2042,25,60,1310011101002.0,2018,793.7
2233,3777,6,207,20,394,553,302,4195,1320,25,60,1310011201001.0,2018,65.23
2233,3777,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2018,1967.1000000000001
2233,3732,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2018,403.5
2233,3746,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,101.77
2233,3814,141,206,17,343,639,71,4438,3064,25,60,1610011323002.0,2018,81036.37
2233,3774,15,2,21,374,811,586,3419,2965,25,60,2300061101000.0,2018,342144.02
2233,3787,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,23311.48
2233,3781,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,1127.83
2233,3732,16,217,168,407,791,166,2763,1031,96,70,2428107101001.0,2018,500000.0
2233,3781,120,76,2,377,308,10,3733,1149,8,72,1121041102000.0,2018,23526302.21
2233,3787,16,145,173,110,606,773,4351,644,69,73,2418109120002.0,2018,1500000.0
2233,3769,6,191,118,91,60,1440,4806,1705,98,74,1321001101000.0,2018,2256.09
2234,3781,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,448511.76
2234,3719,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,3508.66
2232,3807,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,80892.46
2232,3773,112,132,23,176,521,419,4080,2649,40,49,7210991101004.0,2018,102747.84
2234,3823,125,204,114,337,630,1184,3491,2306,73,10,9910011104001.0,2018,0.0
2249,3861,86,196,106,273,517,415,3141,785,47,58,7990011101001.0,2019,759165698.95
2249,3861,86,196,106,273,517,415,3141,1916,47,58,7990011101005.0,2019,288015.16000000003
2249,3865,137,22,14,26,431,322,2976,1718,25,60,1210991102011.0,2019,12240.0
2231,3799,11,131,96,105,396,370,4624,2580,25,60,1910041102000.0,2018,833804.68
2231,3784,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,0.0
2231,3773,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,84562.16
2235,3768,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,0.0
2235,3781,10,145,173,260,571,337,3054,1391,46,32,1718022101000.0,2018,30277379.97
2235,3801,6,191,118,91,60,1440,4806,1705,64,37,1321001101000.0,2018,-45069.1
2235,3715,137,22,14,186,238,655,3526,117,91,43,1210044105000.0,2018,10279.79
2235,3781,11,131,96,413,802,183,4901,335,78,82,1910011103003.0,2018,405984.07
2235,3757,120,76,2,377,308,10,4951,3005,132,91,1121041105000.0,2018,96761.38
2235,3757,120,76,2,377,308,10,4940,2990,132,91,1121041106000.0,2018,12794.380000000001
2235,3759,120,76,2,377,308,10,4946,2991,132,91,1121041108000.0,2018,0.0
2236,3781,6,207,20,394,553,491,3256,2781,73,10,1310011101001.0,2018,63671.92
2249,3907,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,860.94
2249,3937,120,76,2,377,308,396,4045,14,8,72,1121041402000.0,2019,2528.63
2249,3898,6,191,118,91,60,1440,4806,1705,69,73,1321001101000.0,2019,0.0
2237,3781,120,76,64,111,205,1327,4661,764,133,29,1122011201004.0,2018,500.43
2237,3773,137,22,14,26,431,322,2976,2435,79,50,1210991102007.0,2018,7651.62
2249,3929,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,492317.22000000003
2236,3823,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,0.0
2236,3781,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,422033.3
2236,3781,120,44,124,169,113,215,2831,1547,4,23,1118021103000.0,2018,510082512.94
2231,3781,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,0.0
2231,3729,16,146,76,181,225,801,4404,61,92,45,2440001199000.0,2018,0.0
2239,3809,7,8,140,291,430,435,4412,80,25,60,1400001199000.0,2018,9373.0
2239,3820,141,206,17,343,639,1005,4466,2375,25,60,1610011117000.0,2018,13534730.0
